IDENTIFIER,CONCEPT_CODE,SHORT_URI,DEFINITION,DESCRIPTORS,PARENTS,value,PUBLIC_ID
"getNextPvId()","","UBERON_0009504","","","UBERON_0000065","mesenchyme of main bronchus","tissue_type"
"getNextPvId()","","UBERON_0003855","","","UBERON_0000991","gonad mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003312","","","UBERON_0000991","mesenchyme of testis","tissue_type"
"getNextPvId()","","UBERON_0003315","","","UBERON_0000991","mesenchyme of ovary","tissue_type"
"getNextPvId()","","UBERON_0007529","","","","loose mesenchyme tissue","tissue_type"
"getNextPvId()","","UBERON_0004208","","","UBERON_0002113","nephrogenic mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005113","","","","metanephric cortex mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005323","","","UBERON_0002113","mesonephric mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005702","","","UBERON_0000922","optic eminence mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009845","","","","urogenital sinus mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009482","","","","associated mesenchyme of foregut-midgut junction","tissue_type"
"getNextPvId()","","UBERON_0009503","","","","mesenchyme of hindgut","tissue_type"
"getNextPvId()","","UBERON_0009538","","","UBERON_0000922","mesenchyme of sublingual gland primordium","tissue_type"
"getNextPvId()","","UBERON_0009751","","","UBERON_0000948","cardiac mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009752","","","UBERON_0001264","pancreas mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010299","","","UBERON_0000970","scleral mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010333","","","","extraembryonic membrane mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0014387","","","","mesenchyme derived from neural crest","tissue_type"
"getNextPvId()","","UBERON_0015418","","","UBERON_0000057","urethra mesenchymal layer","tissue_type"
"getNextPvId()","","UBERON_0001758","","","","periodontium","tissue_type"
"getNextPvId()","","UBERON_0008266","","","","periodontal ligament","tissue_type"
"getNextPvId()","","UBERON_0035967","","","","alveolar mucosa","tissue_type"
"getNextPvId()","","UBERON_0002384","","","","connective tissue","tissue_type"
"getNextPvId()","","UBERON_0011823","","","","dense connective tissue","tissue_type"
"getNextPvId()","","UBERON_0007846","","","","dense regular connective tissue","tissue_type"
"getNextPvId()","","UBERON_0000043","","","","tendon","tissue_type"
"getNextPvId()","","UBERON_0034988","","","","tendon of obturator internus","tissue_type"
"getNextPvId()","","UBERON_0006670","","","","central tendon of diaphragm","tissue_type"
"getNextPvId()","","UBERON_0003701","","","","calcaneal tendon","tissue_type"
"getNextPvId()","","UBERON_0011971","","","","calcaneofibular ligament","tissue_type"
"getNextPvId()","","UBERON_0006239","","","UBERON_0000922 UBERON_0010084","future central tendon","tissue_type"
"getNextPvId()","","UBERON_0008188","","","","tendon of biceps brachii","tissue_type"
"getNextPvId()","","UBERON_0008192","","","","tendon of triceps brachii","tissue_type"
"getNextPvId()","","UBERON_0012118","","","","infraspinatus tendon","tissue_type"
"getNextPvId()","","UBERON_0012120","","","","vinculum of tendon","tissue_type"
"getNextPvId()","","UBERON_0014848","","","","tendon of quadriceps femoris","tissue_type"
"getNextPvId()","","UBERON_0016496","","","","tendon of palmaris longus","tissue_type"
"getNextPvId()","","UBERON_0000304","","","","tendon sheath","tissue_type"
"getNextPvId()","","UBERON_0011233","","","","synovial membrane of synovial tendon sheath","tissue_type"
"getNextPvId()","","UBERON_0011234","","","","fibrous membrane of synovial tendon sheath","tissue_type"
"getNextPvId()","","UBERON_0007168","","","","long head of biceps brachii","tissue_type"
"getNextPvId()","","UBERON_0007169","","","","short head of biceps brachii","tissue_type"
"getNextPvId()","","UBERON_0008977","","","","pes anserinus of tibia","tissue_type"
"getNextPvId()","","UBERON_0011864","","","","tendon collagen fibril","tissue_type"
"getNextPvId()","","UBERON_0008982","","","","fascia","tissue_type"
"getNextPvId()","","UBERON_0035108","","","","temporalis fascia","tissue_type"
"getNextPvId()","","UBERON_0013718","","","","dartos muscle","tissue_type"
"getNextPvId()","","UBERON_0013719","","","","dartos muscle of scrotum","tissue_type"
"getNextPvId()","","UBERON_0013720","","","UBERON_0002097","dartos muscle of labia majora","tissue_type"
"getNextPvId()","","UBERON_0011236","","","","deep fascia","tissue_type"
"getNextPvId()","","UBERON_0003669","","","","fascia lata","tissue_type"
"getNextPvId()","","UBERON_0011237","","","","visceral fascia","tissue_type"
"getNextPvId()","","UBERON_0013491","","","","cervical fascia","tissue_type"
"getNextPvId()","","UBERON_0013489","","","","superficial cervical fascia","tissue_type"
"getNextPvId()","","UBERON_0013490","","","","deep cervical fascia","tissue_type"
"getNextPvId()","","UBERON_0013492","","","","prevertebral cervical fascia","tissue_type"
"getNextPvId()","","UBERON_0013493","","","","abdominal fascia","tissue_type"
"getNextPvId()","","UBERON_0007809","","","","fascia of Camper","tissue_type"
"getNextPvId()","","UBERON_0016851","","","","renal fascia","tissue_type"
"getNextPvId()","","UBERON_0034688","","","","spermatic fascia","tissue_type"
"getNextPvId()","","UBERON_0034690","","","","external spermatic fascia","tissue_type"
"getNextPvId()","","UBERON_0034691","","","","internal spermatic fascia","tissue_type"
"getNextPvId()","","UBERON_0035096","","","","fascia of tail","tissue_type"
"getNextPvId()","","UBERON_0011822","","","","dense irregular connective tissue","tissue_type"
"getNextPvId()","","UBERON_0001013","","","","adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0019143","","","","intramuscular adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0035818","","","","visceral fat","tissue_type"
"getNextPvId()","","UBERON_0035814","","","UBERON_0000948","pericardial fat","tissue_type"
"getNextPvId()","","UBERON_0035815","","","UBERON_0000948","paracardial fat","tissue_type"
"getNextPvId()","","UBERON_0001347","","","","white adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0001348","","","","brown adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0002190","","","","subcutaneous adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0013488","","","","panniculus adiposus","tissue_type"
"getNextPvId()","","UBERON_0014455","","","","subcutaneous abdominal adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0003426","","","UBERON_0002097","dermis adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0003916","","","","fat pad","tissue_type"
"getNextPvId()","","UBERON_0016400","","","","infrapatellar fat pad","tissue_type"
"getNextPvId()","","UBERON_0003427","","","","abdominal fat pad","tissue_type"
"getNextPvId()","","UBERON_0010411","","","","retroperitoneal fat pad","tissue_type"
"getNextPvId()","","UBERON_0010414","","","","omental fat pad","tissue_type"
"getNextPvId()","","UBERON_0013705","","","","fascia of Scarpa","tissue_type"
"getNextPvId()","","UBERON_0014464","","","UBERON_0002113","renal fat pad","tissue_type"
"getNextPvId()","","UBERON_0015142","","","UBERON_0000922 UBERON_0002107 UBERON_0000945","falciform fat","tissue_type"
"getNextPvId()","","UBERON_0003428","","","UBERON_0000991","gonadal fat pad","tissue_type"
"getNextPvId()","","UBERON_0006671","","","","orbital fat pad","tissue_type"
"getNextPvId()","","UBERON_0010410","","","","inguinal fat pad","tissue_type"
"getNextPvId()","","UBERON_0010412","","","","epididymal fat pad","tissue_type"
"getNextPvId()","","UBERON_0012167","","","","buccal fat pad","tissue_type"
"getNextPvId()","","UBERON_0012282","","","","mammary fat pad","tissue_type"
"getNextPvId()","","UBERON_0012283","","","","femoral fat pad","tissue_type"
"getNextPvId()","","UBERON_0014394","","","UBERON_0000995","uterine fat pad","tissue_type"
"getNextPvId()","","UBERON_0010413","","","UBERON_0000995","parametrial fat pad","tissue_type"
"getNextPvId()","","UBERON_0015143","","","","mesenteric fat pad","tissue_type"
"getNextPvId()","","UBERON_0015454","","","UBERON_0001264","pancreatic fat pad","tissue_type"
"getNextPvId()","","UBERON_0015458","","","","mediastinal fat pad","tissue_type"
"getNextPvId()","","UBERON_0015477","","","","axillary fat pad","tissue_type"
"getNextPvId()","","UBERON_0018132","","","","tail fat pad","tissue_type"
"getNextPvId()","","UBERON_0004180","","","","mammary gland fat","tissue_type"
"getNextPvId()","","UBERON_0005405","","","","pararenal fat","tissue_type"
"getNextPvId()","","UBERON_0005406","","","","perirenal fat","tissue_type"
"getNextPvId()","","UBERON_0007808","","","","adipose tissue of abdominal region","tissue_type"
"getNextPvId()","","UBERON_0014454","","","","visceral abdominal adipose tissue","tissue_type"
"getNextPvId()","","UBERON_0000124","","","","epineurium","tissue_type"
"getNextPvId()","","UBERON_0000121","","","","perineurium","tissue_type"
"getNextPvId()","","UBERON_0011824","","","","fibrous connective tissue","tissue_type"
"getNextPvId()","","UBERON_0002015","","","UBERON_0002113","kidney capsule","tissue_type"
"getNextPvId()","","UBERON_0005137","","","UBERON_0002113","metanephric capsule","tissue_type"
"getNextPvId()","","UBERON_0006170","","","UBERON_0002113","mesonephric capsule","tissue_type"
"getNextPvId()","","UBERON_0018135","","","","fibrocollagenous connective tissue","tissue_type"
"getNextPvId()","","UBERON_0036186","","","","fibroelastic connective tissue","tissue_type"
"getNextPvId()","","UBERON_0011899","","","","epimysium","tissue_type"
"getNextPvId()","","UBERON_0011900","","","","perimysium","tissue_type"
"getNextPvId()","","UBERON_0015130","","","","connective tissue of prostate gland","tissue_type"
"getNextPvId()","","UBERON_0015131","","","","subepithelial connective tissue of prostatic gland","tissue_type"
"getNextPvId()","","UBERON_0002242","","","UBERON_0004765","nucleus pulposus","tissue_type"
"getNextPvId()","","UBERON_0002222","","","UBERON_0004765","perichondrium","tissue_type"
"getNextPvId()","","UBERON_0004755","","","UBERON_0004765","skeletal tissue","tissue_type"
"getNextPvId()","","UBERON_0002418","","","UBERON_0004765","cartilage tissue","tissue_type"
"getNextPvId()","","UBERON_0001995","","","UBERON_0004765","fibrocartilage","tissue_type"
"getNextPvId()","","UBERON_0006444","","","UBERON_0004765","annulus fibrosus","tissue_type"
"getNextPvId()","","UBERON_0004715","","","UBERON_0004765","annulus fibrosus disci intervertebralis","tissue_type"
"getNextPvId()","","UBERON_0006008","","","UBERON_0000948 UBERON_0004765","fibrous ring of heart","tissue_type"
"getNextPvId()","","UBERON_0005995","","","UBERON_0000948 UBERON_0004765","mitral valve anulus","tissue_type"
"getNextPvId()","","UBERON_0005991","","","UBERON_0000948 UBERON_0004765","aortic valve anulus","tissue_type"
"getNextPvId()","","UBERON_0005993","","","UBERON_0000948 UBERON_0004765","pulmonary valve anulus","tissue_type"
"getNextPvId()","","UBERON_0005997","","","UBERON_0000948 UBERON_0004765","tricuspid valve anulus","tissue_type"
"getNextPvId()","","UBERON_0000398","","","UBERON_0004765","cartilage tissue of sternum","tissue_type"
"getNextPvId()","","UBERON_0006430","","","UBERON_0004765","xiphoid cartilage","tissue_type"
"getNextPvId()","","UBERON_0001823","","","UBERON_0004765","nasal cartilage","tissue_type"
"getNextPvId()","","UBERON_0003407","","","UBERON_0004765","cartilage of nasal septum","tissue_type"
"getNextPvId()","","UBERON_0006332","","","UBERON_0004765","nasal capsule","tissue_type"
"getNextPvId()","","UBERON_0007818","","","UBERON_0004765","major alar cartilage","tissue_type"
"getNextPvId()","","UBERON_0007819","","","UBERON_0004765","minor alar cartilage","tissue_type"
"getNextPvId()","","UBERON_0007820","","","UBERON_0004765","accessory nasal cartilage","tissue_type"
"getNextPvId()","","UBERON_0007821","","","UBERON_0004765","lateral nasal cartilage","tissue_type"
"getNextPvId()","","UBERON_0007822","","","UBERON_0004765","vomeronasal cartilage","tissue_type"
"getNextPvId()","","UBERON_0001994","","","UBERON_0004765","hyaline cartilage tissue","tissue_type"
"getNextPvId()","","UBERON_0002516","","","UBERON_0004765","epiphyseal plate","tissue_type"
"getNextPvId()","","UBERON_0016425","","","UBERON_0004765","epiphyseal plate of radius","tissue_type"
"getNextPvId()","","UBERON_0006326","","","UBERON_0000065 UBERON_0004765","base of arytenoid","tissue_type"
"getNextPvId()","","UBERON_0010996","","","UBERON_0004765","articular cartilage of joint","tissue_type"
"getNextPvId()","","UBERON_0011589","","","UBERON_0004765","non-mineralized cartilage tissue","tissue_type"
"getNextPvId()","","UBERON_0001996","","","UBERON_0004765","elastic cartilage tissue","tissue_type"
"getNextPvId()","","UBERON_0001741","","","UBERON_0000065 UBERON_0004765","corniculate cartilage","tissue_type"
"getNextPvId()","","UBERON_0006494","","","UBERON_0000065 UBERON_0004765","apex of arytenoid","tissue_type"
"getNextPvId()","","UBERON_0011157","","","UBERON_0000065 UBERON_0004765","cuneiform cartilage","tissue_type"
"getNextPvId()","","UBERON_0007389","","","UBERON_0004765","paired limb/fin cartilage","tissue_type"
"getNextPvId()","","UBERON_0007390","","","UBERON_0004765","pectoral appendage cartilage tissue","tissue_type"
"getNextPvId()","","UBERON_0007391","","","UBERON_0004765","pelvic appendage cartilage tissue","tissue_type"
"getNextPvId()","","UBERON_0000313","","","UBERON_0004765","portion of cartilage tissue in tibia","tissue_type"
"getNextPvId()","","UBERON_4000013","","","UBERON_0004765","mineralized skeletal tissue","tissue_type"
"getNextPvId()","","UBERON_0001752","","","UBERON_0004765","enamel","tissue_type"
"getNextPvId()","","UBERON_0001751","","","UBERON_0004765","dentine","tissue_type"
"getNextPvId()","","UBERON_0002481","","","UBERON_0004765","bone tissue","tissue_type"
"getNextPvId()","","UBERON_0008883","","","UBERON_0004765","osteoid","tissue_type"
"getNextPvId()","","UBERON_0002482","","","UBERON_0004765","lamellar bone","tissue_type"
"getNextPvId()","","UBERON_0001439","","","UBERON_0004765","compact bone tissue","tissue_type"
"getNextPvId()","","UBERON_0004109","","","UBERON_0004765","cortex of humerus","tissue_type"
"getNextPvId()","","UBERON_0005809","","","UBERON_0004765","cortex of manus bone","tissue_type"
"getNextPvId()","","UBERON_0016422","","","UBERON_0004765","compact bone of long bone","tissue_type"
"getNextPvId()","","UBERON_0016423","","","UBERON_0004765","compact bone of diaphysis","tissue_type"
"getNextPvId()","","UBERON_0002484","","","UBERON_0004765","bone marrow cavity","tissue_type"
"getNextPvId()","","UBERON_0016413","","","UBERON_0004765","medullary cavity of long bone","tissue_type"
"getNextPvId()","","UBERON_0014730","","","UBERON_0004765","osteon","tissue_type"
"getNextPvId()","","UBERON_0014731","","","UBERON_0004765","haversian canal","tissue_type"
"getNextPvId()","","UBERON_0002483","","","UBERON_0004765","trabecular bone tissue","tissue_type"
"getNextPvId()","","UBERON_0003482","","","UBERON_0004765","vein of trabecular bone","tissue_type"
"getNextPvId()","","UBERON_0008867","","","UBERON_0004765","trabecular network of bone","tissue_type"
"getNextPvId()","","UBERON_0005808","","","UBERON_0004765","bone tissue of long bone","tissue_type"
"getNextPvId()","","UBERON_0004400","","","UBERON_0004765","bone tissue of epiphysis","tissue_type"
"getNextPvId()","","UBERON_0004401","","","UBERON_0004765","bone tissue of distal epiphysis","tissue_type"
"getNextPvId()","","UBERON_0004402","","","UBERON_0004765","bone tissue of proximal epiphysis","tissue_type"
"getNextPvId()","","UBERON_0006431","","","UBERON_0004765","xiphoid process bone","tissue_type"
"getNextPvId()","","UBERON_0007355","","","UBERON_0004765 UBERON_0001690","bony part of pharyngotympanic tube","tissue_type"
"getNextPvId()","","UBERON_0010365","","","UBERON_0004765","odontoid tissue","tissue_type"
"getNextPvId()","","UBERON_0001753","","","UBERON_0004765","cementum","tissue_type"
"getNextPvId()","","UBERON_0011587","","","UBERON_0004765","pre-dentine","tissue_type"
"getNextPvId()","","UBERON_0011588","","","UBERON_0004765","pre-enamel","tissue_type"
"getNextPvId()","","UBERON_0002521","","","","elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003611","","","UBERON_0000065","respiratory system elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003615","","","UBERON_0000065 UBERON_0002048","lung elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003616","","","UBERON_0000065","bronchus elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003617","","","UBERON_0000065","trachea elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003613","","","UBERON_0000948","cardiovascular system elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003610","","","UBERON_0000948","heart elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003614","","","","blood vessel elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003609","","","","aorta elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0011392","","","","blood vessel internal elastic membrane","tissue_type"
"getNextPvId()","","UBERON_0015433","","","","blood vessel external elastic membrane","tissue_type"
"getNextPvId()","","UBERON_0003967","","","UBERON_0002097","cutaneous elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0015764","","","","dense regular elastic tissue","tissue_type"
"getNextPvId()","","UBERON_0003566","","","","head connective tissue","tissue_type"
"getNextPvId()","","UBERON_0011349","","","","pterygomandibular raphe","tissue_type"
"getNextPvId()","","UBERON_0001798","","","UBERON_0000970","vitreous body","tissue_type"
"getNextPvId()","","UBERON_0001797","","","UBERON_0000970","vitreous humor","tissue_type"
"getNextPvId()","","UBERON_0003581","","","UBERON_0000970","eyelid connective tissue","tissue_type"
"getNextPvId()","","UBERON_0009648","","","UBERON_0000970","eyelid subcutaneous connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004772","","","UBERON_0000970","eyelid tarsus","tissue_type"
"getNextPvId()","","UBERON_0004773","","","UBERON_0000970","superior eyelid tarsus","tissue_type"
"getNextPvId()","","UBERON_0010379","","","UBERON_0000970","superior tarsal muscle","tissue_type"
"getNextPvId()","","UBERON_0004774","","","UBERON_0000970","inferior eyelid tarsus","tissue_type"
"getNextPvId()","","UBERON_0015751","","","UBERON_0000970","inferior tarsal muscle","tissue_type"
"getNextPvId()","","UBERON_0001822","","","UBERON_0000970","orbital septum","tissue_type"
"getNextPvId()","","UBERON_0004724","","","UBERON_0000970","medial palpebral ligament","tissue_type"
"getNextPvId()","","UBERON_0003952","","","UBERON_0000970","anterior stroma of cornea","tissue_type"
"getNextPvId()","","UBERON_0003953","","","UBERON_0000970","posterior stroma of cornea","tissue_type"
"getNextPvId()","","UBERON_0011346","","","","palatine raphe","tissue_type"
"getNextPvId()","","UBERON_0011347","","","","raphe of hard palate","tissue_type"
"getNextPvId()","","UBERON_0011348","","","","raphe of soft palate","tissue_type"
"getNextPvId()","","UBERON_0003568","","","","neck connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003570","","","UBERON_0000065","respiratory system connective tissue","tissue_type"
"getNextPvId()","","UBERON_0011345","","","","pharyngeal raphe","tissue_type"
"getNextPvId()","","UBERON_0003580","","","UBERON_0000065","lower respiratory tract connective tissue","tissue_type"
"getNextPvId()","","UBERON_0000114","","","UBERON_0000065 UBERON_0002048","lung connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003591","","","UBERON_0000065 UBERON_0002048","lobar bronchus connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003571","","","UBERON_0000065","trachea connective tissue","tissue_type"
"getNextPvId()","","UBERON_0009644","","","UBERON_0000065","trachea non-cartilage connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003592","","","UBERON_0000065","bronchus connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003590","","","UBERON_0000065","main bronchus connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003582","","","UBERON_0000065","nasopharynx connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003583","","","UBERON_0000065","larynx connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004777","","","UBERON_0000065","respiratory system submucosa","tissue_type"
"getNextPvId()","","UBERON_0001957","","","UBERON_0000065","submucosa of bronchus","tissue_type"
"getNextPvId()","","UBERON_0004949","","","UBERON_0000065","submucosa of main bronchus","tissue_type"
"getNextPvId()","","UBERON_0004950","","","UBERON_0000065 UBERON_0002048","submucosa of lobar bronchus","tissue_type"
"getNextPvId()","","UBERON_0004951","","","UBERON_0000065 UBERON_0002048","submucosa of segmental bronchus","tissue_type"
"getNextPvId()","","UBERON_0004952","","","UBERON_0000065 UBERON_0002048","submucosa of bronchiole","tissue_type"
"getNextPvId()","","UBERON_0002202","","","UBERON_0000065","submucosa of trachea","tissue_type"
"getNextPvId()","","UBERON_0005203","","","UBERON_0000065","trachea gland","tissue_type"
"getNextPvId()","","UBERON_0004778","","","UBERON_0000065","larynx submucosa","tissue_type"
"getNextPvId()","","UBERON_0005204","","","UBERON_0000065","larynx submucosa gland","tissue_type"
"getNextPvId()","","UBERON_0004924","","","","submucosa of pharynx","tissue_type"
"getNextPvId()","","UBERON_0004925","","","","submucosa of laryngopharynx","tissue_type"
"getNextPvId()","","UBERON_0004779","","","UBERON_0000065","respiratory system lamina propria","tissue_type"
"getNextPvId()","","UBERON_0000031","","","","lamina propria of trachea","tissue_type"
"getNextPvId()","","UBERON_0002338","","","UBERON_0000065","lamina propria of bronchus","tissue_type"
"getNextPvId()","","UBERON_0003576","","","","hip connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003579","","","","shoulder connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003584","","","","mammary gland connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003585","","","UBERON_0002097","dermis connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003586","","","","trunk connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003837","","","","thoracic segment connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004292","","","UBERON_0000948","cardiac skeleton","tissue_type"
"getNextPvId()","","UBERON_0003572","","","","chest connective tissue","tissue_type"
"getNextPvId()","","UBERON_0011897","","","UBERON_0000948","cardiac endomysium","tissue_type"
"getNextPvId()","","UBERON_0003838","","","","abdominal segment connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003567","","","","abdomen connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003594","","","","pelvis connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003587","","","","limb connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003588","","","","forelimb connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003573","","","","arm connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003574","","","","elbow connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004268","","","","lower arm connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004269","","","","upper arm connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003598","","","","manus connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003575","","","","wrist connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003597","","","","manual digit connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003589","","","","hindlimb connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003569","","","","leg connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003577","","","","knee connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004266","","","","upper leg connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004270","","","","lower leg connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003595","","","","pes connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003578","","","","pedal digit connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003596","","","","ankle connective tissue","tissue_type"
"getNextPvId()","","UBERON_0015791","","","","digit connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003593","","","","thoracic cavity connective tissue","tissue_type"
"getNextPvId()","","UBERON_0003599","","","","tail connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004267","","","","back connective tissue","tissue_type"
"getNextPvId()","","UBERON_0004857","","","","skeletal muscle connective tissue","tissue_type"
"getNextPvId()","","UBERON_0007845","","","","regular connective tissue","tissue_type"
"getNextPvId()","","UBERON_0011821","","","","irregular connective tissue","tissue_type"
"getNextPvId()","","UBERON_0011825","","","","loose connective tissue","tissue_type"
"getNextPvId()","","UBERON_0035438","","","","mucoid tissue","tissue_type"
"getNextPvId()","","UBERON_0006804","","","","reticular tissue","tissue_type"
"getNextPvId()","","UBERON_0000123","","","","endoneurium","tissue_type"
"getNextPvId()","","UBERON_0011893","","","","endoneurial fluid","tissue_type"
"getNextPvId()","","UBERON_0011895","","","","endomysium","tissue_type"
"getNextPvId()","","UBERON_0011896","","","","smooth muscle endomysium","tissue_type"
"getNextPvId()","","UBERON_0011898","","","","skeletal muscle endomysium","tissue_type"
"getNextPvId()","","UBERON_0000363","","","","reticuloendothelial system","tissue_type"
"getNextPvId()","","UBERON_0014779","","","UBERON_0002107","liver reticuloendothelial system","tissue_type"
"getNextPvId()","","UBERON_0001754","","","UBERON_0004765","dental pulp","tissue_type"
"getNextPvId()","","UBERON_0015837","","","UBERON_0004765","incisor dental pulp","tissue_type"
"getNextPvId()","","UBERON_0015838","","","UBERON_0004765","molar dental pulp","tissue_type"
"getNextPvId()","","UBERON_0006815","","","","areolar connective tissue","tissue_type"
"getNextPvId()","","UBERON_0014716","","","","interlobular duct","tissue_type"
"getNextPvId()","","UBERON_0001282","","","UBERON_0002107","intralobular bile duct","tissue_type"
"getNextPvId()","","UBERON_0035053","","","","interlobular duct of salivary gland","tissue_type"
"getNextPvId()","","UBERON_0035078","","","","parotid gland interlobular duct","tissue_type"
"getNextPvId()","","UBERON_0014720","","","","interlobar duct","tissue_type"
"getNextPvId()","","UBERON_0003714","","","","neural tissue","tissue_type"
"getNextPvId()","","UBERON_0001810","","","","nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0001816","","","","autonomic nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0018676","","","","renal nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0035771","","","","mesenteric plexus","tissue_type"
"getNextPvId()","","UBERON_0035770","","","","inferior mesenteric nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0005453","","","UBERON_0000045","inferior mesenteric ganglion","tissue_type"
"getNextPvId()","","UBERON_0005488","","","","superior mesenteric plexus","tissue_type"
"getNextPvId()","","UBERON_0005479","","","UBERON_0000045","superior mesenteric ganglion","tissue_type"
"getNextPvId()","","UBERON_0035769","","","UBERON_0000045","mesenteric ganglion","tissue_type"
"getNextPvId()","","UBERON_0035772","","","","aortic plexus","tissue_type"
"getNextPvId()","","UBERON_0035773","","","","abdominal nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0035774","","","","thoracic aortic plexus","tissue_type"
"getNextPvId()","","UBERON_0012373","","","","sympathetic nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0000429","","","","enteric plexus","tissue_type"
"getNextPvId()","","UBERON_0002439","","","","myenteric nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0005304","","","","submucous nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0012374","","","","subserosal plexus","tissue_type"
"getNextPvId()","","UBERON_0002008","","","","cardiac nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0002009","","","","pulmonary nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0002010","","","","celiac nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0005303","","","","hypogastric nerve","tissue_type"
"getNextPvId()","","UBERON_0002013","","","","superior hypogastric nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0002014","","","","inferior hypogastric nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0002024","","","","internal carotid nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0011325","","","","pharyngeal nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0001813","","","","spinal nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0003725","","","","cervical nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0005430","","","","ansa cervicalis","tissue_type"
"getNextPvId()","","UBERON_0008833","","","","great auricular nerve","tissue_type"
"getNextPvId()","","UBERON_0035647","","","","posterior auricular nerve","tissue_type"
"getNextPvId()","","UBERON_0035768","","","","coccygeal nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0001814","","","","brachial nerve plexus","tissue_type"
"getNextPvId()","","UBERON_0001148","","","","median nerve","tissue_type"
